id,alter,genre,categories,released,eigenschaften,original_price,recommendations
2989580,,,,"16 Jan, 2025",,,
2990140,,,,"11 Feb, 2025",,,
2991070,,,,"29 Jul, 2025",,,
2991620,,,,"17 May, 2024",,,
2992530,,,,"31 May, 2024",,,
2992630,,,,"6 Oct, 2024",,,
2992720,,,,"9 Jul, 2024",,,
2992950,,,,"29 May, 2024",,,
2993360,,Software Training; Early Access,Steam Achievements,Coming soon,,,
2993390,,,,"16 May, 2024",,,
2993940,,,,"31 May, 2024",,,
2995020,,,,"6 Jun, 2024",,,
2995170,,,,"24 May, 2024",,,
2995410,,,,"23 Sep, 2024",,,
2995800,,Free To Play; Audio Production; Utilities,,"15 Aug, 2024",,,
2996010,,,,"21 May, 2024",,,
2996060,,,,"27 Jul, 2025",,,
2996250,,,,"24 May, 2024",,,
2996890,,,,"2 Jun, 2024",,,
2997070,,,,"14 Jun, 2024",,,
2997320,,,,"24 May, 2024",,,
2997430,,,,"17 May, 2024",,,
2997620,,,,"7 Jun, 2024",,,
2997960,,,,"1 Sep, 2024",,,
2998220,,,,"19 May, 2024",,,
2998250,,,,"21 May, 2024",,,
2998540,,,,"18 May, 2024",,,
2998720,,,,"10 Jun, 2024",,,
2998870,,,,"24 May, 2024",,,
2998950,,,,"23 May, 2024",,,
2999170,,,,"23 May, 2024",,,
2999560,,,,"20 Dec, 2024",,,
2999610,,,,"24 May, 2024",,,
3000570,,,,"14 Oct, 2024",,,
3000920,,,,"22 May, 2024",,,
3001820,,,,"16 Sep, 2024",,,
3001840,,,,"31 May, 2024",,,
3002110,,,,"23 May, 2024",,,
3002310,,,,"22 May, 2024",,,
3002410,,,,"31 May, 2024",,,
3002450,,,,"19 Jun, 2024",,,
3002490,,,,"19 Apr, 2025",,,
3002890,,,,"14 May, 2025",,,
3003030,,,,"18 Mar, 2025",,,
3003100,,,,"22 May, 2024",,,
3003560,,,,"29 May, 2024",,,
3004430,,,,"29 May, 2024",,,
3004460,,,,"26 May, 2024",,,
3004490,,,,"24 May, 2024",,,
3005130,,,,"14 Sep, 2024",,,
3005390,,,,"28 May, 2024",,,
3005940,,,,"23 May, 2024",,,
3006910,,,,"22 Jun, 2025",,,
3006950,,,,"17 Jun, 2024",,,
3007420,,Casual; Indie; Simulation; Strategy; Design & Illustration; Game Development,Single-player,To be announced,,,
3007640,,,,"25 Sep, 2024",,,
3007970,,,,,,,
3008040,,,VR Only,"11 Sep, 2024",,,
3008490,,,,"3 Jun, 2024",,,
3008560,,,,"28 May, 2024",,,
3009710,,,,"7 Jun, 2024",,,
3010580,,,,"7 Jun, 2024",,,
3011350,,,,"16 Jun, 2025",,,
3011870,,,,"25 Aug, 2024",,,
3011920,,,,"4 Jun, 2024",,,
3012060,,,,"14 Aug, 2025",,,
3012310,,,,"11 Jul, 2024",,,
3012370,,,,"28 Jun, 2024",,,
3012520,,,,"4 Jun, 2024",,,
3012690,,,,"19 Nov, 2024",,,
3012940,,,,"27 Feb, 2025",,,
3013000,,,,"25 Jan, 2025",,,
3013240,,,,"28 May, 2024",,,
3013480,,,,"30 May, 2024",,,
3013780,,,,"25 Sep, 2025",,,
3014540,,,,"5 Sep, 2024",,,
3014560,,,,"6 Jun, 2024",,,
3015220,,,,"31 May, 2024",,,
3015240,,,,"29 Jan, 2025",,,
3015830,,,,"28 Feb, 2025",,,
3015990,,,,"28 May, 2024",,,
3016800,,,,"30 Jul, 2024",,,
3017290,,,,"29 May, 2024",,,
3017470,,,,"7 Jun, 2024",,,
3018010,,,,,,,
3018270,,,,"28 May, 2024",,,
3018960,,,,"28 May, 2024",,,
3018970,,,,"31 May, 2024",,,
3019720,,,,"2 Oct, 2024",,,
3020010,,,,"18 Jun, 2024",,,
3020120,,,,"12 Sep, 2024",,,
3020430,,,,"23 Feb, 2025",,,
3020490,,,,"31 May, 2024",,,
3020650,,,,"8 Aug, 2024",,,
3020670,,,,"1 Aug, 2024",,,
3021570,,,,"1 Jun, 2024",,,
3021730,,,,"16 Jun, 2024",,,
3021740,,,,"10 Sep, 2024",,,
3022070,,,,"17 Jan, 2025",,,
3022410,,,,"17 Jun, 2024",,,
3022450,,,,"12 Jun, 2024",,,
3023050,,,,"3 Jun, 2024",,,
3023340,,,,"1 Jun, 2024",,,
3023410,,,,"16 Jul, 2024",,,
3023990,,,,"30 Oct, 2024",,,
3024010,,,,"2 Jun, 2024",,,
3024090,,,,"3 Oct, 2024",,,
3024610,,,,"19 Oct, 2024",,,
3024870,,Free To Play; Animation & Modeling; Design & Illustration; Photo Editing; Utilities,In-App Purchases,Coming soon,,,
3025920,,,,"31 May, 2024",,,
3026050,,,,"14 Jun, 2024",,,
3026520,,,,"28 Mar, 2025",,,
3026660,,,,"2 Jul, 2024",,,
3026900,,,,"7 Jun, 2024",,,
3026960,,,,"22 Jun, 2024",,,
3026970,,,,"2 Sep, 2024",,,
3027210,,,,"18 Jul, 2024",,,
3027240,,,,"5 Jun, 2024",,,
3027280,,,,"20 Sep, 2024",,,
3027950,,,,"14 Aug, 2024",,,
3028470,,,,"4 Jun, 2024",,,
3028630,,,,"21 Jun, 2024",,,
3028820,,,,,,,
3028910,,,,"7 Jun, 2024",,,
3029240,,,,"16 Jun, 2024",,,
3029620,,,,"20 Aug, 2024",,,
3029850,,,,"6 Jun, 2024",,,
3029900,,,,"19 Jun, 2024",,,
3029920,,,,"25 Jun, 2024",,,
3030700,,,,"7 Jun, 2024",,,
3030960,,,,"19 Aug, 2024",,,
3030990,,,,"9 Jun, 2024",,,
3032910,,,,"10 Jun, 2024",,,
3033920,,,,"12 Jun, 2024",,,
3034220,,,,"10 Jul, 2024",,,
3034240,,,,"11 Dec, 2024",,,
3034250,,,,"25 Aug, 2024",,,
3034260,,,,"2 Jun, 2025",,,
3034310,,,,,,,
3034500,,,,"1 Apr, 2025",,,
3035170,,,,"1 Jul, 2024",,,
3035470,,,,"7 Jun, 2024",,,
3035520,,,,"14 Jul, 2024",,,
3035680,,,,"7 Jun, 2024",,,
3036050,,,,"13 Dec, 2024",,,
3036240,,,,"21 Apr, 2025",,,
3036640,,,,"6 Jun, 2024",,,
3036770,,,,"26 Jun, 2024",,,
3036810,,Free To Play; Utilities,,"3 Jul, 2024",,,
3037250,,,,"7 Jun, 2024",,,
3037640,,,,"4 Sep, 2024",,,
3037720,,,,"6 Jul, 2024",,,
3038180,,,,"7 Jul, 2024",,,
3038220,,,,"7 Jun, 2024",,,
3038260,,,,"4 Nov, 2024",,,
3038750,,,,"19 Jun, 2024",,,
3039120,,,,"26 Jun, 2024",,,
3039550,,,,"12 Jun, 2024",,,
3039740,,,,"12 Jun, 2024",,,
3039900,,,,"8 Jun, 2024",,,
3040280,,,,"11 Jun, 2024",,,
3040330,,,,"20 Jul, 2024",,,
3040410,,,,"15 Aug, 2024",,,
3041000,,,,"20 Jun, 2024",,,
3041520,,,,"23 Jul, 2024",,,
3041590,,,,"10 Sep, 2024",,,
3042330,,,,"4 Nov, 2024",,,
3042400,,Design & Illustration; Utilities,,"5 Sep, 2024",,1950.0,
3042510,,,,"19 Jun, 2025",,,
3042880,,Casual; Animation & Modeling; Audio Production; Design & Illustration; Utilities,,"11 Jul, 2024",,1950.0,
3043110,,,,"25 Jul, 2024",,,
3043240,,,,"27 Sep, 2024",,,
3043610,,,,"16 Jun, 2025",,,
3043630,,,,"31 Jul, 2024",,,
3043850,,,,"18 Jun, 2024",,,
3043970,,,,"24 Oct, 2024",,,
3044050,,,,"15 May, 2025",,,
3044710,,,,"20 Jun, 2024",,,
3045230,,,,"5 Jul, 2024",,,
3045430,,,,"5 Dec, 2024",,,
3045490,,,,"20 Jun, 2024",,,
3045600,,,,"14 May, 2025",,,
3047160,,,,"7 Dec, 2024",,,
3047410,,,,"14 Jun, 2024",,,
3047980,,,,"15 Jul, 2024",,,
3048150,,,,"14 Jun, 2024",,,
3048740,,,,"12 Jun, 2024",,,
3048880,,,,"24 Jun, 2024",,,
3049090,,,,"9 Sep, 2024",,,
3049180,,,VR Supported,"26 Jun, 2024",,,
3049510,,,,"4 Sep, 2025",,,
3049640,,,,"17 Jun, 2024",,,
3049710,,,,"4 Oct, 2025",,,
3050570,,,,"13 Jun, 2024",,,
3051040,,,,"23 Jan, 2025",,,
3051250,,,,"26 Jul, 2024",,,
3052340,,,,"24 Jun, 2024",,,
3052490,,,,"14 Jun, 2024",,,
3052800,,,,"22 Jun, 2024",,,
3053670,,,,"19 Jun, 2024",,,
3053740,,,,"17 Jul, 2024",,,
3053800,,,,"9 Jan, 2025",,,
3054230,,,,"28 Jun, 2024",,,
3054430,,,,"9 Nov, 2024",,,
3054520,,,,"22 Oct, 2024",,,
3054830,,,,"12 Jul, 2024",,,
3055160,,Indie; Simulation; Strategy,Single-player; Steam Achievements,,,,
3055880,,,,"25 Jul, 2024",,,
3055890,,,,"4 Nov, 2024",,,
3056100,,,,"21 Jun, 2024",,,
3056700,,,,"21 Jun, 2024",,,
3056750,,,,"24 Sep, 2024",,,
3056810,,,,"20 Jun, 2024",,,
3057010,,,,"9 Jul, 2024",,,
3057170,,,,"19 Jun, 2024",,,
3057590,,,,"20 Jun, 2024",,,
3058300,,,VR Only,"11 Jul, 2024",,,
3059370,,,,"8 Feb, 2025",,,
3060610,,,,"26 Sep, 2025",,,
3061990,,Utilities,,"25 Jul, 2024",,199.0,
3062100,,,,"22 Jun, 2024",,,
3062250,,,,"2 Jul, 2024",,,
3062540,,,,"21 Jun, 2024",,,
3063260,,,,"30 Jun, 2024",,,
3063540,,,,"26 Jun, 2024",,,
3063620,,,,"26 Apr, 2025",,,
3064100,,,,"18 Sep, 2025",,,
3064150,,,,"23 Jun, 2024",,,
3064220,,,,"22 Jul, 2024",,,
3064890,,,,"26 Jun, 2024",,,
3065170,,,,"5 Feb, 2025",,,
3065230,,,,"27 Jun, 2024",,,
3065320,,,,"3 Mar, 2025",,,
3065440,,,VR Only,"7 Oct, 2024",,,
3065590,,,Family Sharing,,,,
3066480,,,,"1 Feb, 2025",,,
3067290,,,,"2 Jul, 2024",,,
3067980,,,,"20 Jan, 2025",,,
3068010,,,,"4 Jul, 2024",,,
3068180,,,,"2 Nov, 2024",,,
3068190,,,,"8 Nov, 2024",,,
3068410,,,,"25 Jul, 2024",,,
3068650,,,,"4 Aug, 2024",,,
3069510,,,,"26 Jun, 2024",,,
3070170,,,,"15 Jul, 2024",,,
3070470,,,,"8 Jul, 2024",,,
3071250,,,,"28 Jun, 2024",,,
3071450,,,,"27 Jun, 2024",,,
3071510,,,,"30 May, 2025",,,
3071570,,,,"7 Jul, 2024",,,
3072040,,,,"23 Jul, 2024",,,
3072330,,,,"26 Jun, 2024",,,
3072430,,,,"28 Jul, 2024",,,
3073000,,,,"6 Aug, 2024",,,
3073190,,,,"22 Jul, 2025",,,
3073280,,Utilities,,To be announced,,,
3073890,,,,"11 Jul, 2024",,,
3074140,,,,"3 Jul, 2024",,,
3074430,,,,"28 Jun, 2024",,,
3075280,,,,"20 Feb, 2025",,,
3075310,,,,"27 Oct, 2024",,,
3075770,,,,"20 Mar, 2025",,,
3076140,,,,"23 Sep, 2024",,,
3076180,,,,"28 Oct, 2024",,,
3076270,,,,"1 Feb, 2025",,,
3076340,,,,"3 Jul, 2024",,,
3076950,,,,"8 Jul, 2024",,,
3077330,,,,"14 Jan, 2025",,,
3077350,,,,"3 Jul, 2024",,,
3077500,,,,"5 Aug, 2024",,,
3078060,,,,"6 Jul, 2024",,,
3078220,,,Full controller support,"6 Aug, 2024",,,
3078400,,,,"17 Aug, 2024",,,
3078410,,,,"13 Sep, 2024",,,
3078420,,,,"1 Jul, 2024",,,
3078440,,,,"8 Jul, 2024",,,
3078490,,,,"30 Jun, 2024",,,
3079040,,,,"3 Jul, 2024",,,
3079810,,,,"15 Jul, 2024",,,
3080060,,,,"29 Jun, 2024",,,
3080100,,,,"7 Jul, 2024",,,
3080190,,,,"3 Jul, 2024",,,
3080830,,,,"3 Jul, 2024",,,
3081410,,,,"4 Aug, 2025",,,
3081820,,,,"8 Jul, 2024",,,
3081850,,,,"4 Jul, 2024",,,
3081910,,,,"10 Jul, 2024",,,
3082050,,,,"10 Jul, 2024",,,
3082270,,,,"17 Jan, 2025",,,
3083640,,,,"6 Jul, 2024",,,
3083840,,,,"8 Jul, 2024",,,
3085140,,,,"16 Jul, 2025",,,
3085750,,,,"4 Sep, 2024",,,
3086870,,Free To Play; Photo Editing,Partial Controller Support,"31 Aug, 2024",,,
3087060,,,,"6 Jul, 2024",,,
3087610,,,,"12 Jul, 2024",,,
3087720,,,,"8 May, 2025",,,
3087850,,,,"26 Aug, 2024",,,
3087890,,,,"1 Aug, 2024",,,
3088230,,,,"15 Dec, 2024",,,
3088450,,,,"22 Jul, 2024",,,
3088490,,,,"5 Sep, 2024",,,
3088650,,,,"6 Aug, 2024",,,
3088660,,,,"9 Aug, 2024",,,
3088830,,,,"29 Jul, 2024",,,
3088920,,,,"9 Oct, 2024",,,
3089220,,,,"12 Jul, 2024",,,
3089500,,,,"27 Mar, 2025",,,
3090030,,,,"10 Jul, 2024",,,
3091840,,,,,,,
3092010,,,,"8 Oct, 2024",,,
3092160,,,,"9 Jul, 2025",,,
3092210,,,,"28 Jul, 2024",,,
3092370,,,,"28 Jul, 2024",,,
3092470,,Video Production,,"15 Aug, 2024",,1950.0,
3092880,,,,"3 Jul, 2025",,,
3093260,,,,"2 Oct, 2024",,,
3093270,,,,"9 Jul, 2024",,,
3093350,,,,"27 Jul, 2024",,,
3093520,,,,"15 Sep, 2024",,,
3093550,,,,"20 Oct, 2024",,,
3093630,,,,"19 Jul, 2024",,,
3093660,,,,"9 Jul, 2024",,,
3093720,,,,"4 May, 2025",,,
3093950,,,,"13 Jul, 2024",,,
3094200,,,,,,,
3094310,,,,"9 Aug, 2024",,,
3094330,,,,"21 Aug, 2024",,,
3094730,,,,"24 Jul, 2024",,,
3094930,,,,"25 Jan, 2025",,,
3095090,,,,"29 May, 2025",,,
3095510,,,,"15 Jul, 2024",,,
3095580,,,,"5 Sep, 2024",,,
3095880,,,,"25 Jul, 2024",,,
3096120,,,,"15 Jul, 2024",,,
3097470,,,,"13 Dec, 2024",,,
3097520,,,,"10 Jul, 2024",,,
3097960,,,,"15 Jul, 2024",,,
3098130,,,,"16 Jul, 2024",,,
3098180,,,,"7 Aug, 2025",,,
3098230,,,,,,,
3098760,,,,"29 Nov, 2024",,,
3099110,,,,"10 Jul, 2024",,,
3099340,,,,"2 Aug, 2024",,,
3099800,,,,"4 Aug, 2024",,,
3099900,,,,"14 Jul, 2024",,,
3099930,,,,"14 Jul, 2024",,,
3099990,,,,"28 Nov, 2024",,,
3100750,,,,"9 Aug, 2024",,,
3100840,,,,"18 Jul, 2024",,,
3101000,,,,"19 Jul, 2024",,,
3101200,,,,"30 Jul, 2024",,,
3101280,,,,"15 Jul, 2024",,,
3101470,,,,"13 Jul, 2024",,,
3101750,,,,"7 Aug, 2024",,,
3101880,,,,"6 Jan, 2025",,,
3101950,,,Full controller support,"12 Sep, 2024",,,
3102080,,,,"25 Jul, 2024",,,
3102430,,,,"18 Jul, 2024",,,
3103520,,,,"7 Mar, 2025",,,
3103530,,,,"23 Aug, 2025",,,
3103890,,,,"12 Jul, 2024",,,
3103980,,,,"29 Oct, 2024",,,
3104010,,,,"19 Feb, 2025",,,
3104060,,,,"20 Jul, 2024",,,
3104150,,,,"29 Sep, 2024",,,
3104200,,,,"21 Jul, 2024",,,
3104330,,,,"24 Jul, 2024",,,
3104560,,,,"11 Jan, 2025",,,
3104720,,,,"16 Jul, 2024",,,
3104760,,,,"24 Jul, 2024",,,
3104770,,,,"16 Jul, 2024",,,
3104960,,,,"10 Jan, 2025",,,
3105240,,,,"19 Jul, 2024",,,
3105300,,,,"16 Jul, 2024",,,
3105390,,,,"16 Jul, 2024",,,
3105580,,,Full controller support,"15 Jul, 2024",,,
3105930,,,,"18 Jul, 2024",,,
3106290,,,,"11 Nov, 2024",,,
3107380,,,,"25 Jul, 2024",,,
3107460,,,,"16 Jul, 2024",,,
3107630,,,,"6 Feb, 2025",,,
3108480,,,,"21 Jul, 2024",,,
3109090,,,,"6 Feb, 2025",,,
3109360,,,,"7 Aug, 2024",,,
3109690,,,,"19 Nov, 2024",,,
3109710,,,,"21 Jul, 2024",,,
3109730,,,,"28 Feb, 2025",,,
3109870,,,,"21 Jul, 2024",,,
3110880,,,,"1 Aug, 2024",,,
3111120,,,,"9 Apr, 2025",,,
3111450,,,,"6 Jul, 2025",,,
3112090,,,,"18 Feb, 2025",,,
3112400,,,,"11 Jun, 2025",,,
3112490,,,,"1 Nov, 2024",,,
3112560,,,,"2 Dec, 2024",,,
3112670,,,,"13 Sep, 2025",,,
3112690,,,,,,,
3112780,,,,"16 Aug, 2024",,,
3113300,,,,"1 Aug, 2025",,,
3113320,,,,"29 Mar, 2025",,,
3113960,,,Full controller support,,,,
3114340,,,,"23 Jul, 2024",,,
3114350,,,,"22 Jul, 2024",,,
3114400,,,,,,,
3114550,,,,"19 Jul, 2024",,,
3114660,,,,"1 Aug, 2024",,,
3114750,,,,"27 Jul, 2024",,,
3114930,,,,"12 Sep, 2025",,,
3114980,,,,"23 Aug, 2024",,,
3115260,,,,"19 Aug, 2024",,,
3115580,,,,"19 Jan, 2025",,,
3115590,,,,"23 Jul, 2024",,,
3116010,,Utilities,Includes level editor,Coming soon,,,
3116050,,,,"20 Jul, 2024",,,
3116060,,,,"20 Jul, 2024",,,
3116140,,,,"14 Nov, 2024",,,
3116270,,,,"1 Oct, 2024",,,
3116660,,,,"15 Aug, 2024",,,
3116850,,,,"29 Jul, 2024",,,
3117700,,,,"30 Aug, 2024",,,
3117770,,,,"27 Jul, 2024",,,
3117980,,,,"21 Jul, 2024",,,
3119060,,,,"22 Jul, 2024",,,
3119490,,,,"28 Apr, 2025",,,
3119560,,,,"15 Aug, 2024",,,
3119630,,,,"26 Jul, 2024",,,
3120120,,,,"31 Mar, 2025",,,
3120230,,,,"25 Jul, 2024",,,
3120470,,,,"3 May, 2025",,,
3121000,,,,"14 Aug, 2024",,,
3121590,,,,"15 Aug, 2025",,,
3121740,,,,"6 Aug, 2024",,,
3121940,,,,"15 Oct, 2024",,,
3122030,,,,"26 Sep, 2024",,,
3122190,,,,"25 Jul, 2024",,,
3122330,,,,"30 Jul, 2024",,,
3122810,,,,"25 Jan, 2025",,,
3122870,,,,"24 Jul, 2024",,,
3123440,,,,"10 Aug, 2025",,,
3124090,,,,"29 Jul, 2024",,,
3124510,,,,"22 Aug, 2024",,,
3124690,,,,"26 Jul, 2024",,,
3124700,,,,"14 Aug, 2024",,,
3125740,,Design & Illustration; Utilities,,"23 Sep, 2024",,3899.0,
3126510,,,,"17 Sep, 2024",,,
3127500,,,,"4 Aug, 2024",,,
3127840,,,,"25 Jul, 2024",,,
3128290,,,,"29 Jul, 2024",,,
3128880,,,,"5 Aug, 2024",,,
3129200,,,,"26 Jul, 2024",,,
3129260,,,,"26 Jul, 2024",,,
3129960,,,,"8 Sep, 2024",,,
3130460,,,,"30 Jul, 2024",,,
3130480,,,,"28 Jul, 2024",,,
3130650,,,,"15 Jan, 2025",,,
3130700,,Animation & Modeling; Utilities,,"18 Oct, 2024",,779.0,
3131180,,,,"8 Aug, 2024",,,
3131470,,,,"2 Nov, 2024",,,
3132740,,,,"18 Nov, 2024",,,
3132990,,Free To Play; Utilities,Single-player,"12 Aug, 2024",,,
3133430,,,,"31 Jul, 2024",,,
3134240,,,,"20 Feb, 2025",,,
3134720,,,,"16 Jun, 2025",,,
3134950,,,,"30 Jul, 2024",,,
3136440,,,,"25 Jul, 2025",,,
3136480,,,,"7 Aug, 2024",,,
3136500,,,,"27 Apr, 2025",,,
3136840,,,,"15 Aug, 2025",,,
3137180,,,,"2 Aug, 2024",,,
3138530,,,,"30 Aug, 2025",,,
3140400,,,,"6 Aug, 2024",,,
3140560,,,,"12 Aug, 2024",,,
3140570,,,,"2 Aug, 2024",,,
3140850,,,,"5 Jul, 2025",,,
3141040,,,,"22 Aug, 2024",,,
3141620,,,,"2 Aug, 2024",,,
3141740,,,,"7 Aug, 2024",,,
3141950,,,,"26 Sep, 2024",,,
3142040,,,,"5 Aug, 2024",,,
3142120,,,,"19 Dec, 2024",,,
3142530,,,Full controller support,"20 May, 2025",,,
3142850,,,,"1 Aug, 2024",,,
3142880,,,,"9 Dec, 2024",,,
3143670,,,VR Supported,"18 Aug, 2024",,,
3143690,,,,"13 Sep, 2024",,,
3143720,,,,"3 Aug, 2024",,,
3144040,,,,"10 Aug, 2024",,,
3144320,,,,"2 Aug, 2024",,,
3144670,,,,"25 Aug, 2024",,,
3144920,,,,"15 Aug, 2024",,,
3144940,,,,"3 Feb, 2025",,,
3145170,,,,"27 Feb, 2025",,,
3145470,,,,"9 Sep, 2024",,,
3145660,,,,"21 Apr, 2025",,,
3146200,,,,"11 Aug, 2024",,,
3146360,,,,"3 Dec, 2024",,,
3146830,,,,"3 Dec, 2024",,,
3147450,,,,"30 Dec, 2024",,,
3147580,,,,"6 Aug, 2024",,,
3147680,,,,"7 Aug, 2024",,,
3148000,,,,"8 Aug, 2024",,,
3148040,,,,"9 Aug, 2024",,,
3149230,,,,"16 Aug, 2024",,,
3149300,,,,"10 Oct, 2024",,,
3149630,,,,"7 Nov, 2024",,,
3149880,,,,"28 Sep, 2024",,,
3150430,,,,"12 Aug, 2024",,,
3150550,,,,"13 Dec, 2024",,,
3151310,,,,"3 Sep, 2024",,,
3151540,,,,"5 May, 2025",,,
3152070,,,,"20 Aug, 2024",,,
3152360,,,,"15 Oct, 2024",,,
3152400,,,,"8 Aug, 2024",,,
3152560,,,,"12 Aug, 2024",,,
3153270,,,,"18 Sep, 2025",,,
3154160,,,,"16 Aug, 2024",,,
3154170,,,,"13 Aug, 2024",,,
3154350,,,,"9 Aug, 2024",,,
3154380,,,,"15 Aug, 2024",,,
3154560,,,,"11 Dec, 2024",,,
3154920,,Action; Indie; RPG; Free To Play; Game Development,,"5 Feb, 2025",,,
3155890,,,,"12 Aug, 2024",,,
3155990,,,,"31 Aug, 2024",,,
3156810,,,,"19 Oct, 2024",,,
3157250,,,,"9 Aug, 2024",,,
3157350,,,,"17 Aug, 2024",,,
3157410,,,,"7 Nov, 2024",,,
3157760,,,,"10 Sep, 2024",,,
3157840,,,,"20 Aug, 2024",,,
3157900,,,,"12 Oct, 2024",,,
3158030,,,,"4 Sep, 2024",,,
3158420,,,,"21 Oct, 2024",,,
3158740,,,,"6 Sep, 2024",,,
3159070,,,,"4 Aug, 2025",,,
3159470,,,,"27 Aug, 2024",,,
3159590,,,,"20 Nov, 2024",,,
3160000,,,,"16 Aug, 2024",,,
3160600,,,,"13 Aug, 2024",,,
3160740,,,,"24 Aug, 2024",,,
3161500,,,,"25 Dec, 2024",,,
3161680,,,,"24 Oct, 2024",,,
3161830,,,,"16 Aug, 2024",,,
3162010,,,,"31 Aug, 2024",,,
3162200,,,,"21 Aug, 2024",,,
3163180,,,,"5 Sep, 2024",,,
3163440,,,,"7 Sep, 2024",,,
3163630,,,,"16 Mar, 2025",,,
3163800,,,,"26 Sep, 2024",,,
3163830,,,Full controller support,"15 Aug, 2024",,,
3163940,,,,"2 Sep, 2024",,,
3164100,,,,"12 Jan, 2025",,,
3164180,,,,"19 Aug, 2024",,,
3164250,,,,"24 Feb, 2025",,,
3165430,,,,"6 Nov, 2024",,,
3165450,,,,"20 Aug, 2024",,,
3165720,,,,"10 Oct, 2025",,,
3166760,,,,"12 Mar, 2025",,,
3167440,,,,"19 Aug, 2024",,,
3167560,,,,"24 Dec, 2024",,,
3167900,,,,"3 Oct, 2025",,,
3168000,,,,"17 Aug, 2024",,,
3168040,,,,"24 Oct, 2024",,,
3168050,,,,"25 Aug, 2024",,,
3168130,,,,"16 Aug, 2024",,,
3168790,,,,"20 Sep, 2024",,,
3168900,,,,"2 Sep, 2024",,,
3169220,,,,"28 Sep, 2024",,,
3169490,,,,"28 Jun, 2025",,,
3170520,,,,"17 Aug, 2024",,,
3170630,,,,"9 Oct, 2025",,,
3171800,,,,"18 Aug, 2024",,,
3173230,,,Full controller support,"19 Nov, 2024",,,
3173360,,,,"25 Oct, 2024",,,
3173370,,,VR Only,"23 Oct, 2024",,,
3173490,,,,"7 Sep, 2024",,,
3173640,,,,"12 Sep, 2024",,,
3173750,,,,"28 May, 2025",,,
3173840,,,,"26 Jan, 2025",,,
3173950,,,,"21 Aug, 2024",,,
3174550,,Utilities; Early Access,Partial Controller Support,"2 Oct, 2024",,3399.0,
3175220,,,,"1 Oct, 2024",,,
3175620,,,,"5 Apr, 2025",,,
3175840,,,,"27 Aug, 2024",,,
3176650,,,,"6 May, 2025",,,
3177290,,,,"21 Aug, 2024",,,
3177440,,,,"27 Aug, 2024",,,
3177560,,,,"1 Feb, 2025",,,
3177930,,,,"24 Oct, 2024",,,
3178810,,,,"1 Sep, 2024",,,
3179070,,,,"28 Aug, 2024",,,
3179390,,,,"30 Aug, 2024",,,
3179410,,,,"23 Aug, 2024",,,
3179570,,,,"9 Nov, 2024",,,
3179890,,,,"22 Oct, 2024",,,
3180020,,,,"30 Aug, 2024",,,
3180120,,,,"22 Aug, 2024",,,
3180200,,,,"15 Jan, 2025",,,
3181210,,,,"10 Sep, 2024",,,
3181320,,,,"23 Aug, 2024",,,
3181410,,,,"24 Jul, 2025",,,
3181680,,,,"5 Sep, 2024",,,
3181970,,,,"20 Sep, 2024",,,
3182120,,,,"15 Sep, 2024",,,
3182940,,,,"27 Aug, 2024",,,
3183010,,,,"19 Sep, 2025",,,
3183340,,,,"24 Aug, 2024",,,
3183470,,,,"25 Aug, 2024",,,
3183510,,,,"28 Aug, 2024",,,
3184140,,,,"1 Sep, 2024",,,
3184560,,,,"30 Aug, 2024",,,
3184610,,,,"12 Sep, 2024",,,
3185050,,,,"3 Sep, 2024",,,
3185250,,,,"29 Aug, 2024",,,
3185570,,,,"29 Aug, 2024",,,
3185920,,,,"11 Sep, 2024",,,
3186020,,,,"24 Apr, 2025",,,
3186170,,,,"29 Aug, 2024",,,
3186450,,,,"15 Aug, 2025",,,
3186660,,,,"8 Jan, 2025",,,
3186720,,,,"13 Sep, 2025",,,
3187260,,,,"18 Sep, 2024",,,
3187430,,,,"5 Oct, 2024",,,
3188850,,,,"13 Jun, 2025",,,
3189620,,,,"6 Nov, 2024",,,
3189920,,,,"27 Aug, 2024",,,
3190600,,,,"13 Dec, 2024",,,
3190800,,,,"23 Sep, 2024",,,
3190940,,,,"31 Aug, 2024",,,
3191060,,,,"6 Sep, 2024",,,
3191430,,,,"6 Sep, 2024",,,
3191830,,Photo Editing; Utilities,,"13 Nov, 2024",,499.0,
3191870,,,,"4 Sep, 2024",,,
3192040,,,,"18 Sep, 2024",,,
3193600,,,,"1 Sep, 2024",,,
3193740,,,,"30 Aug, 2024",,,
3193790,,,,"9 Sep, 2024",,,
3194700,,,,"16 Oct, 2024",,,
3194710,,,VR Only,"1 Oct, 2024",,,
3195040,,Accounting; Animation & Modeling; Audio Production; Design & Illustration; Education; Photo Editing; Software Training; Utilities; Video Production; Web Publishing; Game Development,,"16 Sep, 2025",,2899.0,
3195090,,,,"3 Sep, 2024",,,
3195170,,,,"12 Sep, 2024",,,
3196990,,,,"1 Apr, 2025",,,
3197770,,,,"3 Sep, 2024",,,
3197840,,,,"21 Oct, 2024",,,
3198310,,,,"4 Sep, 2024",,,
3199090,,,,"18 Sep, 2025",,,
3199580,,,,"2 Oct, 2025",,,
3200170,,,,"20 Sep, 2024",,,
3200560,,,,"12 Sep, 2024",,,
3200820,,,,"12 Sep, 2024",,,
3201330,,,,"3 Sep, 2024",,,
3201410,,,,"3 Oct, 2024",,,
3201860,,,,"8 Jul, 2025",,,
